product_id,legacy_product_code,sku,product_name,brand,department,category,supplier_id,launch_date,discontinue_date,standard_cost,list_price,product_status
PRD-00526,LEG-100525,AUR-000526,Solara Chargers Product 526,Pulse,Electronics & Accessories,Chargers,SUP-042,2024-07-02,,44.05,54.51,Active
PRD-00527,LEG-100526,AUR-000527,Orion Computer Product 527,Vela,Electronics & Accessories,Computer Accessories,SUP-010,2024-01-14,2025-07-17,93.59,120.02,Discontinued
PRD-00528,LEG-100527,AUR-000528,Nova Home Product 528,Luma,Home & Living,Home Décor,SUP-014,2021-08-18,,76.87,114.01,Active
PRD-00529,LEG-100528,AUR-000529,Mira Bedding Product 529,Solara,Home & Living,Bedding,SUP-053,2021-05-07,2023-03-04,55.8,89.46,Discontinued
PRD-00530,LEG-100529,AUR-000530,Vela Footwear Product 530,Mira,Fashion & Accessories,Footwear,SUP-040,2025-08-12,2027-01-19,62.73,90.6,Discontinued
PRD-00531,LEG-100530,AUR-000531,Nova Fragrance Product 531,Nova,Beauty & Personal Care,Fragrance,SUP-021,2022-02-18,,71.77,152.28,Active
PRD-00532,LEG-100531,AUR-000532,Vela Audio Product 532,Solara,Electronics & Accessories,Audio,SUP-019,2020-02-23,,58.06,81.25,Active
PRD-00533,LEG-100532,AUR-000533,Solara Men's Product 533,Pulse,Fashion & Accessories,Men's Clothing,SUP-066,2026-06-17,2029-02-25,51.21,107.54,Discontinued
PRD-00534,LEG-100533,AUR-000534,Orion Footwear Product 534,Luma,Fashion & Accessories,Footwear,SUP-004,2023-07-10,,34.26,55.47,Active
PRD-00535,LEG-100534,AUR-000535,Vela Cosmetics Product 535,Nova,Beauty & Personal Care,Cosmetics,SUP-060,2020-12-18,,119.81,147.18,Active
PRD-00536,LEG-100535,AUR-000536,Nova Men's Product 536,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-008,2020-01-08,,125.48,179.22,Active
PRD-00537,LEG-100536,AUR-000537,Vela Home Product 537,Pulse,Home & Living,Home Décor,SUP-048,2023-02-25,2025-04-10,86.59,112.22,Discontinued
PRD-00538,LEG-100537,AUR-000538,Nova Footwear Product 538,Aurelia Select,Fashion & Accessories,Footwear,SUP-009,2026-03-18,2027-12-07,61.04,96.35,Discontinued
PRD-00539,LEG-100538,AUR-000539,Luma Bedding Product 539,Nova,Home & Living,Bedding,SUP-043,2022-10-13,,76.22,120.2,Active
PRD-00540,LEG-100539,AUR-000540,Mira Women's Product 540,Aurelia Select,Fashion & Accessories,Women's Clothing,SUP-022,2024-10-08,,59.8,94.42,Active
PRD-00541,LEG-100540,AUR-000541,Pulse Travel Product 541,Mira,Sport & Lifestyle,Travel,SUP-004,2025-08-24,,81.09,161.07,Active
PRD-00542,LEG-100541,AUR-000542,Luma Cosmetics Product 542,Solara,Beauty & Personal Care,Cosmetics,SUP-028,2021-06-28,,39.07,85.18,Active
PRD-00543,LEG-100542,AUR-000543,Orion Kitchen Product 543,Mira,Home & Living,Kitchen,SUP-020,2021-03-23,,41.35,61.26,Active
PRD-00544,LEG-100543,AUR-000544,Orion Men's Product 544,Mira,Fashion & Accessories,Men's Clothing,SUP-053,2023-05-01,,39.5,52.46,Active
PRD-00545,LEG-100544,AUR-000545,Aurelia Select Travel Product 545,Nova,Sport & Lifestyle,Travel,SUP-036,2024-06-07,,104.15,150.74,Active
PRD-00546,LEG-100545,AUR-000546,Pulse Haircare Product 546,Vela,Beauty & Personal Care,Haircare,SUP-068,2020-08-30,,32.0,46.62,Active
PRD-00547,LEG-100546,AUR-000547,Pulse Furniture Product 547,Solara,Home & Living,Furniture,SUP-062,2025-08-08,,77.37,158.87,Active
PRD-00548,LEG-100547,AUR-000548,Solara Travel Product 548,Solara,Sport & Lifestyle,Travel,SUP-050,2023-08-21,,93.39,146.61,Active
PRD-00549,LEG-100548,AUR-000549,Aurelia Select Smart Product 549,Solara,Electronics & Accessories,Smart Devices,SUP-029,2020-10-24,,70.56,135.33,Active
PRD-00550,LEG-100549,AUR-000550,Aurelia Select Footwear Product 550,Mira,Fashion & Accessories,Footwear,SUP-068,2022-09-25,,15.38,27.6,Active
PRD-00551,LEG-100550,AUR-000551,Luma Smart Product 551,Nova,Electronics & Accessories,Smart Devices,SUP-032,2024-09-08,,182.3,239.95,Active
PRD-00552,LEG-100551,AUR-000552,Aurelia Select Kitchen Product 552,Vela,Home & Living,Kitchen,SUP-050,2022-12-14,2024-10-26,43.98,58.31,Discontinued
PRD-00553,LEG-100552,AUR-000553,Luma Smart Product 553,Vela,Electronics & Accessories,Smart Devices,SUP-041,2021-09-13,2022-04-13,79.16,109.63,Discontinued
PRD-00554,LEG-100553,AUR-000554,Solara Audio Product 554,Luma,Electronics & Accessories,Audio,SUP-025,2025-06-01,,13.68,19.03,Active
PRD-00555,LEG-100554,AUR-000555,Luma Fragrance Product 555,Mira,Beauty & Personal Care,Fragrance,SUP-005,2020-03-19,,22.19,32.64,Active
PRD-00556,LEG-100555,AUR-000556,Vela Women's Product 556,Vela,Fashion & Accessories,Women's Clothing,SUP-003,2022-02-23,2022-11-03,12.07,17.28,Discontinued
PRD-00557,LEG-100556,AUR-000557,Aurelia Select Travel Product 557,Solara,Sport & Lifestyle,Travel,SUP-026,2023-12-09,,24.35,45.08,Active
PRD-00558,LEG-100557,AUR-000558,Luma Kitchen Product 558,Solara,Home & Living,Kitchen,SUP-008,2026-07-05,,51.08,81.95,Active
PRD-00559,LEG-100558,AUR-000559,Luma Men's Product 559,Nova,Fashion & Accessories,Men's Clothing,SUP-068,2024-10-26,,75.75,141.06,Active
PRD-00560,LEG-100559,AUR-000560,Solara Audio Product 560,Pulse,Electronics & Accessories,Audio,SUP-013,2025-07-19,,96.85,180.6,Active
PRD-00561,LEG-100560,AUR-000561,Solara Chargers Product 561,Luma,Electronics & Accessories,Chargers,SUP-021,2023-03-28,,100.44,210.93,Active
PRD-00562,LEG-100561,AUR-000562,Solara Cosmetics Product 562,Luma,Beauty & Personal Care,Cosmetics,SUP-046,2020-08-14,,65.34,83.19,Active
PRD-00563,LEG-100562,AUR-000563,Pulse Home Product 563,Orion,Home & Living,Home Décor,SUP-038,2024-11-09,,93.72,175.17,Active
PRD-00564,LEG-100563,AUR-000564,Aurelia Select Home Product 564,Pulse,Home & Living,Home Décor,SUP-005,2025-04-02,,26.23,33.47,Active
PRD-00565,LEG-100564,AUR-000565,Vela Kitchen Product 565,Nova,Home & Living,Kitchen,SUP-064,2024-05-01,,71.76,89.22,Active
PRD-00566,LEG-100565,AUR-000566,Nova Kitchen Product 566,Vela,Home & Living,Kitchen,SUP-045,2022-12-11,,76.9,116.05,Active
PRD-00567,LEG-100566,AUR-000567,Nova Smart Product 567,Solara,Electronics & Accessories,Smart Devices,SUP-058,2026-01-09,,58.87,120.3,Active
PRD-00568,LEG-100567,AUR-000568,Vela Footwear Product 568,Vela,Fashion & Accessories,Footwear,SUP-009,2022-10-19,,56.31,84.63,Active
PRD-00569,LEG-100568,AUR-000569,Nova Chargers Product 569,Aurelia Select,Electronics & Accessories,Chargers,SUP-007,2025-01-14,,53.54,70.09,Active
PRD-00570,LEG-100569,AUR-000570,Pulse Cosmetics Product 570,Luma,Beauty & Personal Care,Cosmetics,SUP-053,2022-04-24,,73.38,142.44,Active
PRD-00571,LEG-100570,AUR-000571,Solara Cosmetics Product 571,Pulse,Beauty & Personal Care,Cosmetics,SUP-013,2023-04-07,,280.48,529.55,Active
PRD-00572,LEG-100571,AUR-000572,Luma Haircare Product 572,Mira,Beauty & Personal Care,Haircare,SUP-010,2026-05-11,,42.69,68.28,Active
PRD-00573,LEG-100572,AUR-000573,Aurelia Select Footwear Product 573,Solara,Fashion & Accessories,Footwear,SUP-034,2022-01-29,,68.26,113.04,Active
PRD-00574,LEG-100573,AUR-000574,Solara Women's Product 574,Luma,Fashion & Accessories,Women's Clothing,SUP-049,2021-09-24,,362.41,592.79,Active
PRD-00575,LEG-100574,AUR-000575,Nova Furniture Product 575,Solara,Home & Living,Furniture,SUP-062,2021-03-09,2023-07-06,33.58,56.08,Discontinued
PRD-00576,LEG-100575,AUR-000576,Luma Bags Product 576,Pulse,Fashion & Accessories,Bags,SUP-021,2020-06-16,2022-06-09,59.69,82.41,Discontinued
PRD-00577,LEG-100576,AUR-000577,Solara Women's Product 577,Vela,Fashion & Accessories,Women's Clothing,SUP-025,2021-09-12,,25.72,52.59,Active
PRD-00578,LEG-100577,AUR-000578,Orion Fragrance Product 578,Orion,Beauty & Personal Care,Fragrance,SUP-031,2021-03-22,,30.98,55.89,Active
PRD-00579,LEG-100578,AUR-000579,Pulse Women's Product 579,Mira,Fashion & Accessories,Women's Clothing,SUP-020,2024-09-27,,37.9,48.5,Active
PRD-00580,LEG-100579,AUR-000580,Aurelia Select Footwear Product 580,Pulse,Fashion & Accessories,Footwear,SUP-012,2026-07-27,,135.75,211.61,Active
PRD-00581,LEG-100580,AUR-000581,Vela Computer Product 581,Nova,Electronics & Accessories,Computer Accessories,SUP-004,2023-11-03,,130.72,168.06,Active
PRD-00582,LEG-100581,AUR-000582,Orion Home Product 582,Nova,Home & Living,Home Décor,SUP-061,2026-02-09,,35.47,51.51,Active
PRD-00583,LEG-100582,AUR-000583,Pulse Footwear Product 583,Mira,Fashion & Accessories,Footwear,SUP-063,2023-08-15,,44.27,59.05,Active
PRD-00584,LEG-100583,AUR-000584,Pulse Audio Product 584,Luma,Electronics & Accessories,Audio,SUP-048,2025-11-26,2026-08-28,76.46,96.15,Discontinued
PRD-00585,LEG-100584,AUR-000585,Luma Fragrance Product 585,Mira,Beauty & Personal Care,Fragrance,SUP-006,2024-04-17,2026-07-31,241.0,417.33,Discontinued
PRD-00586,LEG-100585,AUR-000586,Mira Computer Product 586,Orion,Electronics & Accessories,Computer Accessories,SUP-029,2026-03-29,,16.15,32.57,Active
PRD-00587,LEG-100586,AUR-000587,Luma Audio Product 587,Nova,Electronics & Accessories,Audio,SUP-011,2025-09-17,,39.33,57.53,Active
PRD-00588,LEG-100587,AUR-000588,Vela Computer Product 588,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-050,2023-07-13,,28.45,41.63,Active
PRD-00589,LEG-100588,AUR-000589,Mira Travel Product 589,Vela,Sport & Lifestyle,Travel,SUP-061,2024-07-29,,61.63,82.49,Active
PRD-00590,LEG-100589,AUR-000590,Pulse Audio Product 590,Aurelia Select,Electronics & Accessories,Audio,SUP-065,2021-09-20,,46.96,67.85,Active
PRD-00591,LEG-100590,AUR-000591,Nova Outdoor Product 591,Mira,Sport & Lifestyle,Outdoor,SUP-023,2021-11-26,,48.24,70.96,Active
PRD-00592,LEG-100591,AUR-000592,Vela Home Product 592,Luma,Home & Living,Home Décor,SUP-006,2023-11-11,,44.43,91.92,Active
PRD-00593,LEG-100592,AUR-000593,Pulse Skincare Product 593,Vela,Beauty & Personal Care,Skincare,SUP-019,2026-07-04,,83.73,126.63,Active
PRD-00594,LEG-100593,AUR-000594,Solara Sports Product 594,Nova,Sport & Lifestyle,Sports Accessories,SUP-012,2024-08-02,,134.85,171.64,Active
PRD-00595,LEG-100594,AUR-000595,Solara Cosmetics Product 595,Orion,Beauty & Personal Care,Cosmetics,SUP-067,2020-03-12,,55.13,101.73,Active
PRD-00596,LEG-100595,AUR-000596,Pulse Skincare Product 596,Nova,Beauty & Personal Care,Skincare,SUP-054,2023-05-03,,19.3,32.86,Active
PRD-00597,LEG-100596,AUR-000597,Nova Home Product 597,Nova,Home & Living,Home Décor,SUP-013,2023-06-13,2025-11-21,57.99,114.08,Discontinued
PRD-00598,LEG-100597,AUR-000598,Pulse Chargers Product 598,Orion,Electronics & Accessories,Chargers,SUP-050,2021-01-08,,60.68,82.0,Active
PRD-00599,LEG-100598,AUR-000599,Aurelia Select Cosmetics Product 599,Luma,Beauty & Personal Care,Cosmetics,SUP-036,2025-08-26,,76.67,102.18,Active
PRD-00600,LEG-100599,AUR-000600,Pulse Haircare Product 600,Aurelia Select,Beauty & Personal Care,Haircare,SUP-051,2024-07-18,,165.34,222.11,Active
PRD-00601,LEG-100600,AUR-000601,Aurelia Select Smart Product 601,Mira,Electronics & Accessories,Smart Devices,SUP-035,2020-08-12,,51.26,68.7,Active
PRD-00602,LEG-100601,AUR-000602,Solara Audio Product 602,Orion,Electronics & Accessories,Audio,SUP-040,2023-11-09,,129.1,231.37,Active
PRD-00603,LEG-100602,AUR-000603,Nova Computer Product 603,Vela,Electronics & Accessories,Computer Accessories,SUP-018,2024-01-05,,77.06,95.68,Active
PRD-00604,LEG-100603,AUR-000604,Solara Computer Product 604,Orion,Electronics & Accessories,Computer Accessories,SUP-054,2026-04-12,,32.42,39.62,Active
PRD-00605,LEG-100604,AUR-000605,Vela Fitness Product 605,Mira,Sport & Lifestyle,Fitness,SUP-028,2024-10-16,,51.46,79.72,Active
PRD-00606,LEG-100605,AUR-000606,Solara Cosmetics Product 606,Aurelia Select,Beauty & Personal Care,Cosmetics,SUP-066,2025-03-02,,112.58,160.85,Active
PRD-00607,LEG-100606,AUR-000607,Orion Furniture Product 607,Pulse,Home & Living,Furniture,SUP-018,2023-06-06,,116.65,239.19,Active
PRD-00608,LEG-100607,AUR-000608,Luma Fitness Product 608,Vela,Sport & Lifestyle,Fitness,SUP-026,2020-01-08,,31.52,46.51,Active
PRD-00609,LEG-100608,AUR-000609,Aurelia Select Men's Product 609,Mira,Fashion & Accessories,Men's Clothing,SUP-007,2021-03-09,,94.87,125.59,Active
PRD-00610,LEG-100609,AUR-000610,Orion Smart Product 610,Solara,Electronics & Accessories,Smart Devices,SUP-060,2025-07-15,2026-02-06,14.99,31.24,Discontinued
PRD-00611,LEG-100610,AUR-000611,Nova Travel Product 611,Aurelia Select,Sport & Lifestyle,Travel,SUP-031,2021-12-04,,84.94,107.47,Active
PRD-00612,LEG-100611,AUR-000612,Mira Computer Product 612,Luma,Electronics & Accessories,Computer Accessories,SUP-061,2021-09-22,,22.32,29.89,Active
PRD-00613,LEG-100612,AUR-000613,Solara Sports Product 613,Luma,Sport & Lifestyle,Sports Accessories,SUP-034,2021-01-07,,13.61,22.49,Active
PRD-00614,LEG-100613,AUR-000614,Aurelia Select Footwear Product 614,Pulse,Fashion & Accessories,Footwear,SUP-007,2022-06-23,,66.28,100.2,Active
PRD-00615,LEG-100614,AUR-000615,Vela Home Product 615,Vela,Home & Living,Home Décor,SUP-027,2023-08-26,2025-06-01,88.96,130.21,Discontinued
PRD-00616,LEG-100615,AUR-000616,Aurelia Select Computer Product 616,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-061,2023-05-25,,74.64,93.95,Active
PRD-00617,LEG-100616,AUR-000617,Aurelia Select Home Product 617,Vela,Home & Living,Home Décor,SUP-033,2024-10-12,,123.4,155.14,Active
PRD-00618,LEG-100617,AUR-000618,Orion Sports Product 618,Pulse,Sport & Lifestyle,Sports Accessories,SUP-049,2021-12-22,2022-07-09,32.3,41.03,Discontinued
PRD-00619,LEG-100618,AUR-000619,Orion Computer Product 619,Vela,Electronics & Accessories,Computer Accessories,SUP-060,2023-02-02,,29.28,39.94,Active
PRD-00620,LEG-100619,AUR-000620,Nova Computer Product 620,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-066,2023-08-08,,38.66,60.49,Active
PRD-00621,LEG-100620,AUR-000621,Orion Chargers Product 621,Nova,Electronics & Accessories,Chargers,SUP-062,2023-10-05,2026-02-12,134.79,176.32,Discontinued
PRD-00622,LEG-100621,AUR-000622,Orion Footwear Product 622,Solara,Fashion & Accessories,Footwear,SUP-036,2020-09-26,,142.33,289.26,Active
PRD-00623,LEG-100622,AUR-000623,Vela Chargers Product 623,Luma,Electronics & Accessories,Chargers,SUP-067,2024-05-15,,44.62,67.09,Active
PRD-00624,LEG-100623,AUR-000624,Pulse Furniture Product 624,Solara,Home & Living,Furniture,SUP-018,2022-10-24,,45.18,69.62,Active
PRD-00625,LEG-100624,AUR-000625,Orion Bags Product 625,Orion,Fashion & Accessories,Bags,SUP-054,2022-02-23,,55.05,80.37,Active
PRD-00626,LEG-100625,AUR-000626,Aurelia Select Cosmetics Product 626,Vela,Beauty & Personal Care,Cosmetics,SUP-044,2023-10-10,,11.55,19.33,Active
PRD-00627,LEG-100626,AUR-000627,Solara Bedding Product 627,Orion,Home & Living,Bedding,SUP-022,2020-11-17,,29.04,39.66,Active
PRD-00628,LEG-100627,AUR-000628,Orion Outdoor Product 628,Nova,Sport & Lifestyle,Outdoor,SUP-061,2021-12-10,,53.33,66.45,Active
PRD-00629,LEG-100628,AUR-000629,Luma Kitchen Product 629,Solara,Home & Living,Kitchen,SUP-012,2025-01-03,2027-05-29,97.92,180.26,Discontinued
PRD-00630,LEG-100629,AUR-000630,Vela Kitchen Product 630,Orion,Home & Living,Kitchen,SUP-054,2023-11-22,2025-01-26,47.8,69.56,Discontinued
PRD-00631,LEG-100630,AUR-000631,Orion Chargers Product 631,Orion,Electronics & Accessories,Chargers,SUP-060,2023-11-29,,27.69,38.21,Active
PRD-00632,LEG-100631,AUR-000632,Aurelia Select Bags Product 632,Nova,Fashion & Accessories,Bags,SUP-061,2024-01-08,,156.24,254.24,Active
PRD-00633,LEG-100632,AUR-000633,Pulse Furniture Product 633,Orion,Home & Living,Furniture,SUP-053,2023-12-02,,53.19,108.61,Active
PRD-00634,LEG-100633,AUR-000634,Luma Men's Product 634,Vela,Fashion & Accessories,Men's Clothing,SUP-044,2024-11-25,,11.82,19.23,Active
PRD-00635,LEG-100634,AUR-000635,Luma Cosmetics Product 635,Solara,Beauty & Personal Care,Cosmetics,SUP-024,2021-12-14,,164.01,288.91,Active
PRD-00636,LEG-100635,AUR-000636,Solara Bags Product 636,Luma,Fashion & Accessories,Bags,SUP-041,2026-01-13,2027-08-15,42.67,68.69,Discontinued
PRD-00637,LEG-100636,AUR-000637,Mira Women's Product 637,Orion,Fashion & Accessories,Women's Clothing,SUP-027,2020-11-24,,119.53,191.32,Active
PRD-00638,LEG-100637,AUR-000638,Mira Home Product 638,Nova,Home & Living,Home Décor,SUP-017,2020-06-10,,25.27,33.84,Active
PRD-00639,LEG-100638,AUR-000639,Pulse Travel Product 639,Pulse,Sport & Lifestyle,Travel,SUP-055,2026-02-06,2028-03-22,166.51,341.98,Discontinued
PRD-00640,LEG-100639,AUR-000640,Aurelia Select Cosmetics Product 640,Aurelia Select,Beauty & Personal Care,Cosmetics,SUP-069,2021-09-21,,33.47,57.09,Active
PRD-00641,LEG-100640,AUR-000641,Aurelia Select Kitchen Product 641,Solara,Home & Living,Kitchen,SUP-068,2024-12-22,,94.94,157.42,Active
PRD-00642,LEG-100641,AUR-000642,Aurelia Select Furniture Product 642,Vela,Home & Living,Furniture,SUP-029,2020-05-22,,88.13,189.15,Active
PRD-00643,LEG-100642,AUR-000643,Luma Chargers Product 643,Nova,Electronics & Accessories,Chargers,SUP-050,2023-11-11,,119.84,221.83,Active
PRD-00644,LEG-100643,AUR-000644,Luma Sports Product 644,Nova,Sport & Lifestyle,Sports Accessories,SUP-006,2024-07-16,,89.49,120.11,Active
PRD-00645,LEG-100644,AUR-000645,Mira Chargers Product 645,Solara,Electronics & Accessories,Chargers,SUP-056,2023-07-18,,24.24,30.23,Active
PRD-00646,LEG-100645,AUR-000646,Mira Kitchen Product 646,Solara,Home & Living,Kitchen,SUP-025,2022-04-08,,34.78,57.63,Active
PRD-00647,LEG-100646,AUR-000647,Aurelia Select Bedding Product 647,Vela,Home & Living,Bedding,SUP-029,2024-04-26,,66.47,125.99,Active
PRD-00648,LEG-100647,AUR-000648,Aurelia Select Home Product 648,Luma,Home & Living,Home Décor,SUP-016,2025-02-09,,81.71,137.17,Active
PRD-00649,LEG-100648,AUR-000649,Pulse Audio Product 649,Orion,Electronics & Accessories,Audio,SUP-069,2020-08-30,,42.6,85.71,Active
PRD-00650,LEG-100649,AUR-000650,Aurelia Select Fitness Product 650,Nova,Sport & Lifestyle,Fitness,SUP-003,2021-03-13,,29.06,48.36,Active
PRD-00651,LEG-100650,AUR-000651,Pulse Women's Product 651,Mira,Fashion & Accessories,Women's Clothing,SUP-049,2021-06-16,,118.75,197.77,Active
PRD-00652,LEG-100651,AUR-000652,Mira Footwear Product 652,Luma,Fashion & Accessories,Footwear,SUP-027,2025-07-02,,35.08,53.56,Active
PRD-00653,LEG-100652,AUR-000653,Pulse Footwear Product 653,Nova,Fashion & Accessories,Footwear,SUP-067,2025-09-04,2027-12-04,44.86,65.6,Discontinued
PRD-00654,LEG-100653,AUR-000654,Pulse Smart Product 654,Nova,Electronics & Accessories,Smart Devices,SUP-066,2020-12-09,,120.74,177.08,Active
PRD-00655,LEG-100654,AUR-000655,Orion Fitness Product 655,Nova,Sport & Lifestyle,Fitness,SUP-014,2026-03-17,,53.96,73.6,Active
PRD-00656,LEG-100655,AUR-000656,Vela Haircare Product 656,Orion,Beauty & Personal Care,Haircare,SUP-067,2020-09-10,,26.77,39.47,Active
PRD-00657,LEG-100656,AUR-000657,Pulse Kitchen Product 657,Orion,Home & Living,Kitchen,SUP-021,2026-01-25,,27.92,35.84,Active
PRD-00658,LEG-100657,AUR-000658,Vela Bags Product 658,Mira,Fashion & Accessories,Bags,SUP-043,2023-12-31,,66.25,82.7,Active
PRD-00659,LEG-100658,AUR-000659,Aurelia Select Furniture Product 659,Nova,Home & Living,Furniture,SUP-015,2026-07-07,,57.34,91.49,Active
PRD-00660,LEG-100659,AUR-000660,Luma Travel Product 660,Nova,Sport & Lifestyle,Travel,SUP-066,2023-08-18,2025-07-12,96.89,152.45,Discontinued
PRD-00661,LEG-100660,AUR-000661,Orion Women's Product 661,Vela,Fashion & Accessories,Women's Clothing,SUP-059,2024-06-27,,93.53,182.24,Active
PRD-00662,LEG-100661,AUR-000662,Mira Chargers Product 662,Aurelia Select,Electronics & Accessories,Chargers,SUP-013,2024-04-30,,41.17,87.22,Active
PRD-00663,LEG-100662,AUR-000663,Orion Furniture Product 663,Solara,Home & Living,Furniture,SUP-041,2026-02-26,,58.13,89.59,Active
PRD-00664,LEG-100663,AUR-000664,Nova Skincare Product 664,Aurelia Select,Beauty & Personal Care,Skincare,SUP-002,2024-08-12,,15.03,19.17,Active
PRD-00665,LEG-100664,AUR-000665,Solara Home Product 665,Solara,Home & Living,Home Décor,SUP-057,2021-07-12,,49.0,66.56,Active
PRD-00666,LEG-100665,AUR-000666,Nova Sports Product 666,Solara,Sport & Lifestyle,Sports Accessories,SUP-044,2022-08-14,,31.76,41.81,Active
PRD-00667,LEG-100666,AUR-000667,Pulse Furniture Product 667,Pulse,Home & Living,Furniture,SUP-059,2023-09-13,,55.22,114.45,Active
PRD-00668,LEG-100667,AUR-000668,Mira Computer Product 668,Pulse,Electronics & Accessories,Computer Accessories,SUP-022,2026-03-23,,68.68,141.29,Active
PRD-00669,LEG-100668,AUR-000669,Aurelia Select Men's Product 669,Luma,Fashion & Accessories,Men's Clothing,SUP-014,2025-06-12,,13.17,22.57,Active
PRD-00670,LEG-100669,AUR-000670,Mira Cosmetics Product 670,Luma,Beauty & Personal Care,Cosmetics,SUP-049,2025-12-22,,44.88,96.41,Active
PRD-00671,LEG-100670,AUR-000671,Luma Audio Product 671,Mira,Electronics & Accessories,Audio,SUP-063,2023-11-06,,53.25,65.3,Active
PRD-00672,LEG-100671,AUR-000672,Mira Bags Product 672,Aurelia Select,Fashion & Accessories,Bags,SUP-009,2023-05-31,,58.85,89.39,Active
PRD-00673,LEG-100672,AUR-000673,Aurelia Select Chargers Product 673,Vela,Electronics & Accessories,Chargers,SUP-044,2022-03-26,,64.13,94.15,Active
PRD-00674,LEG-100673,AUR-000674,Pulse Fitness Product 674,Vela,Sport & Lifestyle,Fitness,SUP-062,2026-02-28,,33.41,47.61,Active
PRD-00675,LEG-100674,AUR-000675,Luma Computer Product 675,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-002,2021-12-06,,256.58,441.0,Active
PRD-00676,LEG-100675,AUR-000676,Mira Bedding Product 676,Luma,Home & Living,Bedding,SUP-010,2026-07-09,,37.2,66.0,Active
PRD-00677,LEG-100676,AUR-000677,Vela Fragrance Product 677,Solara,Beauty & Personal Care,Fragrance,SUP-036,2020-03-01,,110.62,136.81,Active
PRD-00678,LEG-100677,AUR-000678,Pulse Men's Product 678,Pulse,Fashion & Accessories,Men's Clothing,SUP-031,2021-08-18,,103.92,191.13,Active
PRD-00679,LEG-100678,AUR-000679,Mira Bags Product 679,Mira,Fashion & Accessories,Bags,SUP-012,2023-05-24,2024-11-30,44.04,54.72,Discontinued
PRD-00680,LEG-100679,AUR-000680,Solara Cosmetics Product 680,Nova,Beauty & Personal Care,Cosmetics,SUP-064,2024-04-20,,95.91,117.8,Active
PRD-00681,LEG-100680,AUR-000681,Pulse Women's Product 681,Pulse,Fashion & Accessories,Women's Clothing,SUP-005,2022-06-07,,55.02,107.02,Active
PRD-00682,LEG-100681,AUR-000682,Nova Fitness Product 682,Orion,Sport & Lifestyle,Fitness,SUP-066,2023-08-01,,46.96,93.51,Active
PRD-00683,LEG-100682,AUR-000683,Mira Outdoor Product 683,Solara,Sport & Lifestyle,Outdoor,SUP-047,2021-11-19,2024-04-02,79.87,98.56,Discontinued
PRD-00684,LEG-100683,AUR-000684,Mira Men's Product 684,Solara,Fashion & Accessories,Men's Clothing,SUP-061,2023-12-15,,88.03,107.54,Active
PRD-00685,LEG-100684,AUR-000685,Nova Computer Product 685,Nova,Electronics & Accessories,Computer Accessories,SUP-029,2022-12-04,,37.36,57.21,Active
PRD-00686,LEG-100685,AUR-000686,Solara Footwear Product 686,Orion,Fashion & Accessories,Footwear,SUP-067,2025-02-15,,64.8,132.36,Active
PRD-00687,LEG-100686,AUR-000687,Aurelia Select Audio Product 687,Luma,Electronics & Accessories,Audio,SUP-064,2024-04-15,2025-08-11,29.7,61.6,Discontinued
PRD-00688,LEG-100687,AUR-000688,Nova Bedding Product 688,Orion,Home & Living,Bedding,SUP-026,2022-09-03,,84.93,181.38,Active
PRD-00689,LEG-100688,AUR-000689,Pulse Furniture Product 689,Vela,Home & Living,Furniture,SUP-059,2024-08-20,2026-10-26,43.62,67.01,Discontinued
PRD-00690,LEG-100689,AUR-000690,Nova Kitchen Product 690,Pulse,Home & Living,Kitchen,SUP-006,2025-04-13,,43.89,74.04,Active
PRD-00691,LEG-100690,AUR-000691,Mira Fitness Product 691,Mira,Sport & Lifestyle,Fitness,SUP-065,2021-07-12,,16.85,34.26,Active
PRD-00692,LEG-100691,AUR-000692,Aurelia Select Bedding Product 692,Aurelia Select,Home & Living,Bedding,SUP-056,2020-07-26,,12.69,23.75,Active
PRD-00693,LEG-100692,AUR-000693,Luma Travel Product 693,Luma,Sport & Lifestyle,Travel,SUP-017,2021-10-12,,98.27,195.96,Active
PRD-00694,LEG-100693,AUR-000694,Solara Bags Product 694,Pulse,Fashion & Accessories,Bags,SUP-054,2025-12-22,,70.19,141.71,Active
PRD-00695,LEG-100694,AUR-000695,Orion Outdoor Product 695,Pulse,Sport & Lifestyle,Outdoor,SUP-044,2026-04-22,,120.72,198.35,Active
PRD-00696,LEG-100695,AUR-000696,Luma Computer Product 696,Luma,Electronics & Accessories,Computer Accessories,SUP-053,2020-05-23,,74.27,107.13,Active
PRD-00697,LEG-100696,AUR-000697,Solara Sports Product 697,Vela,Sport & Lifestyle,Sports Accessories,SUP-026,2021-11-23,,85.45,134.3,Active
PRD-00698,LEG-100697,AUR-000698,Solara Kitchen Product 698,Luma,Home & Living,Kitchen,SUP-023,2021-03-19,,51.87,82.7,Active
PRD-00699,LEG-100698,AUR-000699,Nova Sports Product 699,Solara,Sport & Lifestyle,Sports Accessories,SUP-062,2022-10-25,,132.48,256.98,Active
